product_id,product_name,category,material,carbon_footprint_g,water_usage_L,recycled_content_pct,packaging_type,certifications,price_usd,manufacturer_country,eco_score,carbon_footprint_score,recyclability_score,packaging_score,sustainability_index,sustainability_index_normalized,raw_price_usd,product_description
247,Organic Oats Dried Fruit Mix,Food,Organic Oats,235,153,95,Paper Box,None,0.14925271275506724,Japan,1.9648575762683296,4.810838445807771,2.4,2.0,2.9127088066228297,63.643792328830415,24.92,Product Name: Organic Oats Dried Fruit Mix. Category: Food. Material: Organic Oats. Packaging: Paper Box. Manufactured in: Japan. Eco Score: 2.0/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 2.4/5. Packaging Score: 2.0/5. Overall Sustainability Index: 63.6/100.
248,Recycled Plastic Eco Phone Case,Electronics,Recycled Plastic,4020,1928,81,Glass Jar,None,0.775131372415205,Kenya,1.516096409910669,0.9406952965235171,4.12,3.0,2.161037511930256,42.95380246304016,116.63,Product Name: Recycled Plastic Eco Phone Case. Category: Electronics. Material: Recycled Plastic. Packaging: Glass Jar. Manufactured in: Kenya. Eco Score: 1.5/5. Carbon Footprint Score: 0.9/5. Recyclability Score: 4.1/5. Packaging Score: 3.0/5. Overall Sustainability Index: 43.0/100.
249,Tencel Sweater,Apparel,Tencel,1033,3649,95,None,Fair Trade,0.6834777861188835,Brazil,0.5809876959379741,3.994887525562372,3.4,5.0,3.0527625664501037,67.49881631598062,103.2,Product Name: Tencel Sweater. Category: Apparel. Material: Tencel. Packaging: None. Manufactured in: Brazil. Eco Score: 0.6/5. Carbon Footprint Score: 4.0/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 67.5/100.
250,Recycled Rubber Sandals,Footwear,Recycled Rubber,1386,4983,98,Compostable Bag,GRS,0.1882208421483655,France,1.7437215573908647,3.6339468302658484,4.46,5.0,3.5053005162970137,79.95506635815823,30.63,Product Name: Recycled Rubber Sandals. Category: Footwear. Material: Recycled Rubber. Packaging: Compostable Bag. Manufactured in: France. Eco Score: 1.7/5. Carbon Footprint Score: 3.6/5. Recyclability Score: 4.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 80.0/100.
251,Organic Aloe Reusable Makeup Pads,Personal Care,Organic Aloe,585,236,80,Glass Jar,Fair Trade,0.025046065652084896,Brazil,3.443873251306253,4.452965235173824,3.1,3.0,3.5890515459440233,82.26033990908562,6.72,Product Name: Organic Aloe Reusable Makeup Pads. Category: Personal Care. Material: Organic Aloe. Packaging: Glass Jar. Manufactured in: Brazil. Eco Score: 3.4/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 3.1/5. Packaging Score: 3.0/5. Overall Sustainability Index: 82.3/100.
252,Natural Latex Sandals,Footwear,Natural Latex,1880,3320,50,Compostable Bag,Fair Trade,0.5030369207670785,Brazil,0.6641665262093377,3.1288343558282206,2.5,5.0,2.6379002646112673,56.079600388286444,76.76,Product Name: Natural Latex Sandals. Category: Footwear. Material: Natural Latex. Packaging: Compostable Bag. Manufactured in: Brazil. Eco Score: 0.7/5. Carbon Footprint Score: 3.1/5. Recyclability Score: 2.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 56.1/100.
253,Vegan Leather Sandals,Footwear,Vegan Leather,1699,4959,80,Paper Box,Fair Trade,0.5140244318569577,Vietnam,0.2497893140064047,3.313905930470348,2.1,2.0,1.8891085733430257,35.46887251651885,78.37,Product Name: Vegan Leather Sandals. Category: Footwear. Material: Vegan Leather. Packaging: Paper Box. Manufactured in: Vietnam. Eco Score: 0.2/5. Carbon Footprint Score: 3.3/5. Recyclability Score: 2.1/5. Packaging Score: 2.0/5. Overall Sustainability Index: 35.5/100.
254,Reclaimed Wood Bath Towel,Home Goods,Reclaimed Wood,410,455,95,Plastic Film,None,0.37964921859004985,USA,0.8885049721894488,4.631901840490798,1.9,1.0,2.236122043804074,45.02052792470924,58.68,Product Name: Reclaimed Wood Bath Towel. Category: Home Goods. Material: Reclaimed Wood. Packaging: Plastic Film. Manufactured in: USA. Eco Score: 0.9/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 45.0/100.
255,Recycled Aluminum Cutting Board,Home Goods,Recycled Aluminum,631,734,80,Paper Box,None,0.11785982392684091,Brazil,1.817967301533794,4.4059304703476485,3.1,2.0,2.8871693315644325,62.94081020903036,20.32,Product Name: Recycled Aluminum Cutting Board. Category: Home Goods. Material: Recycled Aluminum. Packaging: Paper Box. Manufactured in: Brazil. Eco Score: 1.8/5. Carbon Footprint Score: 4.4/5. Recyclability Score: 3.1/5. Packaging Score: 2.0/5. Overall Sustainability Index: 62.9/100.
256,Cork Bed Sheets,Home Goods,Cork,1341,862,80,None,None,0.13028048863713915,France,0.0,3.679959100204499,3.1,5.0,2.7239877300613498,58.44918507285558,22.14,Product Name: Cork Bed Sheets. Category: Home Goods. Material: Cork. Packaging: None. Manufactured in: France. Eco Score: 0.0/5. Carbon Footprint Score: 3.7/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 58.4/100.
257,Fair Trade Coffee Granola Bar,Food,Fair Trade Coffee,449,334,20,Plastic Film,Fair Trade,0.03364498737459906,Vietnam,1.419096578459464,4.5920245398773005,0.4,1.0,2.0833363355010293,40.815053033293495,7.98,Product Name: Fair Trade Coffee Granola Bar. Category: Food. Material: Fair Trade Coffee. Packaging: Plastic Film. Manufactured in: Vietnam. Eco Score: 1.4/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 0.4/5. Packaging Score: 1.0/5. Overall Sustainability Index: 40.8/100.
258,Reclaimed Wood Dinner Set,Home Goods,Reclaimed Wood,453,679,80,Paper Box,None,0.17784753975295162,USA,0.8318725771110737,4.587934560327199,2.1,2.0,2.4459421412314817,50.7958923959409,29.11,Product Name: Reclaimed Wood Dinner Set. Category: Home Goods. Material: Reclaimed Wood. Packaging: Paper Box. Manufactured in: USA. Eco Score: 0.8/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 2.1/5. Packaging Score: 2.0/5. Overall Sustainability Index: 50.8/100.
259,Coconut Oil Organic Soap,Personal Care,Coconut Oil,351,419,95,Paper Box,Fair Trade,0.16044496007643486,Kenya,1.397606607112759,4.692229038854806,2.4,2.0,2.706950693790269,57.98023526689562,26.56,Product Name: Coconut Oil Organic Soap. Category: Personal Care. Material: Coconut Oil. Packaging: Paper Box. Manufactured in: Kenya. Eco Score: 1.4/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 2.4/5. Packaging Score: 2.0/5. Overall Sustainability Index: 58.0/100.
260,Shea Butter Lip Balm,Personal Care,Shea Butter,405,79,0,None,USDA Organic,0.11594895243294888,Kenya,1.4835664924995786,4.637014314928425,1.5,5.0,3.1361742422284014,69.79474904445789,20.04,Product Name: Shea Butter Lip Balm. Category: Personal Care. Material: Shea Butter. Packaging: None. Manufactured in: Kenya. Eco Score: 1.5/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 69.8/100.
261,Reclaimed Wood Dinner Set,Home Goods,Reclaimed Wood,1008,231,0,None,FSC,0.15505357264723946,Brazil,2.445137367267824,4.020449897750511,1.5,5.0,3.2396761795055005,72.64367256790929,25.77,Product Name: Reclaimed Wood Dinner Set. Category: Home Goods. Material: Reclaimed Wood. Packaging: None. Manufactured in: Brazil. Eco Score: 2.4/5. Carbon Footprint Score: 4.0/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 72.6/100.
262,Hemp Sweater,Apparel,Hemp,2231,1875,0,None,Fair Trade,0.11349211765508768,India,2.0294960391033205,2.7699386503067487,1.5,5.0,2.739830406823021,58.885259755978915,19.68,Product Name: Hemp Sweater. Category: Apparel. Material: Hemp. Packaging: None. Manufactured in: India. Eco Score: 2.0/5. Carbon Footprint Score: 2.8/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 58.9/100.
263,Recycled Copper Eco Phone Case,Electronics,Recycled Copper,1704,1081,90,Plastic Bag,RoHS,0.20555517641438614,China,1.7302376538007753,3.3087934560327197,2.8,1.0,2.271709332950049,46.000079301727446,33.17,Product Name: Recycled Copper Eco Phone Case. Category: Electronics. Material: Recycled Copper. Packaging: Plastic Bag. Manufactured in: China. Eco Score: 1.7/5. Carbon Footprint Score: 3.3/5. Recyclability Score: 2.8/5. Packaging Score: 1.0/5. Overall Sustainability Index: 46.0/100.
264,Local Fruits Quinoa Pack,Food,Local Fruits,245,187,20,Compostable Bag,None,0.07541117859823927,France,0.0,4.800613496932515,1.9,5.0,2.8201840490797543,61.09701914563487,14.1,Product Name: Local Fruits Quinoa Pack. Category: Food. Material: Local Fruits. Packaging: Compostable Bag. Manufactured in: France. Eco Score: 0.0/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 1.9/5. Packaging Score: 5.0/5. Overall Sustainability Index: 61.1/100.
265,Reclaimed Wood Coffee Mug,Home Goods,Reclaimed Wood,691,937,95,Glass Jar,None,0.17170545280829863,Vietnam,0.7666441934940165,4.344580777096114,3.4,3.0,2.8133674911770394,60.909391235772446,28.21,Product Name: Reclaimed Wood Coffee Mug. Category: Home Goods. Material: Reclaimed Wood. Packaging: Glass Jar. Manufactured in: Vietnam. Eco Score: 0.8/5. Carbon Footprint Score: 4.3/5. Recyclability Score: 3.4/5. Packaging Score: 3.0/5. Overall Sustainability Index: 60.9/100.
266,Clay Bath Towel,Home Goods,Clay,1183,354,100,Compostable Bag,FSC,0.26909165358629633,Portugal,1.4140401146131805,3.841513292433538,3.5,5.0,3.2766660221140156,73.66182967209984,42.48,Product Name: Clay Bath Towel. Category: Home Goods. Material: Clay. Packaging: Compostable Bag. Manufactured in: Portugal. Eco Score: 1.4/5. Carbon Footprint Score: 3.8/5. Recyclability Score: 3.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 73.7/100.
267,Organic Oats Dried Fruit Mix,Food,Organic Oats,539,336,80,Paper Box,USDA Organic,0.12563980072340136,USA,3.4185909320748356,4.5,2.1,2.0,3.19557727962245,71.42983641623614,21.46,Product Name: Organic Oats Dried Fruit Mix. Category: Food. Material: Organic Oats. Packaging: Paper Box. Manufactured in: USA. Eco Score: 3.4/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 2.1/5. Packaging Score: 2.0/5. Overall Sustainability Index: 71.4/100.
268,Organic Herbs Organic Soap,Personal Care,Organic Herbs,472,95,80,Compostable Bag,None,0.10079847130280488,Kenya,1.9795213214225518,4.568507157464213,3.1,5.0,3.5844085436660293,82.13253980449625,17.82,Product Name: Organic Herbs Organic Soap. Category: Personal Care. Material: Organic Herbs. Packaging: Compostable Bag. Manufactured in: Kenya. Eco Score: 2.0/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 82.1/100.
269,Organic Canvas Boots,Footwear,Organic Canvas,2337,4137,95,None,Fair Trade,0.15143656589094381,India,2.457609978088657,2.6615541922290387,3.4,5.0,3.2157492510953087,71.98507630406124,25.24,Product Name: Organic Canvas Boots. Category: Footwear. Material: Organic Canvas. Packaging: None. Manufactured in: India. Eco Score: 2.5/5. Carbon Footprint Score: 2.7/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 72.0/100.
270,Bamboo Fiber Solar Powerbank,Electronics,Bamboo Fiber,3479,1070,0,Plastic Film,RoHS,0.5415273322869038,Japan,1.7330187089162312,1.4938650306748469,0.0,1.0,1.1680651218773235,15.621923711960225,82.4,Product Name: Bamboo Fiber Solar Powerbank. Category: Electronics. Material: Bamboo Fiber. Packaging: Plastic Film. Manufactured in: Japan. Eco Score: 1.7/5. Carbon Footprint Score: 1.5/5. Recyclability Score: 0.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 15.6/100.
271,Tencel Sweater,Apparel,Tencel,1683,3791,95,Glass Jar,GRS,0.7105712140858528,Brazil,0.04508680262936127,3.330265848670757,3.4,3.0,2.2926057953900356,46.575261032314906,107.17,Product Name: Tencel Sweater. Category: Apparel. Material: Tencel. Packaging: Glass Jar. Manufactured in: Brazil. Eco Score: 0.0/5. Carbon Footprint Score: 3.3/5. Recyclability Score: 3.4/5. Packaging Score: 3.0/5. Overall Sustainability Index: 46.6/100.
272,Fair Trade Coffee Dried Fruit Mix,Food,Fair Trade Coffee,75,378,0,Paper Box,USDA Organic,0.0046406879137378025,Japan,1.4079723579976404,4.974437627811861,0.5,2.0,2.41472299574285,49.936575553141154,3.73,Product Name: Fair Trade Coffee Dried Fruit Mix. Category: Food. Material: Fair Trade Coffee. Packaging: Paper Box. Manufactured in: Japan. Eco Score: 1.4/5. Carbon Footprint Score: 5.0/5. Recyclability Score: 0.5/5. Packaging Score: 2.0/5. Overall Sustainability Index: 49.9/100.
273,Vegan Leather Sandals,Footwear,Vegan Leather,1026,5869,50,Glass Jar,GRS,0.3480515935303351,Kenya,0.0,4.002044989775051,2.5,3.0,2.3006134969325154,46.795675547185986,54.05,Product Name: Vegan Leather Sandals. Category: Footwear. Material: Vegan Leather. Packaging: Glass Jar. Manufactured in: Kenya. Eco Score: 0.0/5. Carbon Footprint Score: 4.0/5. Recyclability Score: 2.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 46.8/100.
274,Bio-Plastic Bamboo Keyboard,Electronics,Bio-Plastic,2278,2815,0,Recyclable Cardboard,None,0.5962601515048114,India,0.0,2.7218813905930475,1.5,3.0,1.7165644171779144,30.719540105311694,90.42,Product Name: Bio-Plastic Bamboo Keyboard. Category: Electronics. Material: Bio-Plastic. Packaging: Recyclable Cardboard. Manufactured in: India. Eco Score: 0.0/5. Carbon Footprint Score: 2.7/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 30.7/100.
275,Organic Oats Granola Bar,Food,Organic Oats,287,113,50,Glass Jar,USDA Organic,0.09554357469460178,India,3.474970503960897,4.757668711656442,2.5,3.0,3.5697917646852018,81.73020834509482,17.05,Product Name: Organic Oats Granola Bar. Category: Food. Material: Organic Oats. Packaging: Glass Jar. Manufactured in: India. Eco Score: 3.5/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 2.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 81.7/100.
276,Cork Boots,Footwear,Cork,1058,1282,100,Compostable Bag,None,0.27994267385518323,Portugal,0.0,3.969325153374233,3.5,5.0,2.8907975460122697,63.040677957987526,44.07,Product Name: Cork Boots. Category: Footwear. Material: Cork. Packaging: Compostable Bag. Manufactured in: Portugal. Eco Score: 0.0/5. Carbon Footprint Score: 4.0/5. Recyclability Score: 3.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 63.0/100.
277,Hemp Jacket,Apparel,Hemp,1789,4013,95,None,None,0.7749948815942128,India,0.0,3.221881390593047,3.4,5.0,2.646564417177914,56.318083924993665,116.61,Product Name: Hemp Jacket. Category: Apparel. Material: Hemp. Packaging: None. Manufactured in: India. Eco Score: 0.0/5. Carbon Footprint Score: 3.2/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 56.3/100.
278,Hemp Dress,Apparel,Hemp,2356,1669,0,Recyclable Cardboard,GOTS,0.5363406810891967,Vietnam,2.0815776167200406,2.642126789366053,1.5,3.0,2.317111321825828,47.249783389617065,81.64,Product Name: Hemp Dress. Category: Apparel. Material: Hemp. Packaging: Recyclable Cardboard. Manufactured in: Vietnam. Eco Score: 2.1/5. Carbon Footprint Score: 2.6/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 47.2/100.
279,Organic Canvas Slippers,Footwear,Organic Canvas,2360,3400,95,Plastic Film,None,0.10257285197570462,Vietnam,1.1439406708242037,2.6380368098159512,1.9,1.0,1.7145932441920466,30.66528294611286,18.08,Product Name: Organic Canvas Slippers. Category: Footwear. Material: Organic Canvas. Packaging: Plastic Film. Manufactured in: Vietnam. Eco Score: 1.1/5. Carbon Footprint Score: 2.6/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 30.7/100.
280,Recycled Aluminum Coffee Mug,Home Goods,Recycled Aluminum,464,421,91,Plastic Bag,FSC,0.48604381355353854,Portugal,3.397100960728131,4.576687116564417,2.8200000000000003,1.0,3.156136423187765,70.34421438211885,74.27,Product Name: Recycled Aluminum Coffee Mug. Category: Home Goods. Material: Recycled Aluminum. Packaging: Plastic Bag. Manufactured in: Portugal. Eco Score: 3.4/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 2.8/5. Packaging Score: 1.0/5. Overall Sustainability Index: 70.3/100.
281,Linen Dress,Apparel,Linen,2049,2154,80,Compostable Bag,Fair Trade,0.7120043677062717,France,1.9589583684476657,2.956032719836401,3.1,5.0,3.0944973264852202,68.64757877142455,107.38,Product Name: Linen Dress. Category: Apparel. Material: Linen. Packaging: Compostable Bag. Manufactured in: France. Eco Score: 2.0/5. Carbon Footprint Score: 3.0/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 68.6/100.
282,Shea Butter Lip Balm,Personal Care,Shea Butter,595,50,0,Compostable Bag,Leaping Bunny,0.1359448577083191,USA,0.0,4.4427402862985685,1.5,5.0,2.6328220858895706,55.939821914596635,22.97,Product Name: Shea Butter Lip Balm. Category: Personal Care. Material: Shea Butter. Packaging: Compostable Bag. Manufactured in: USA. Eco Score: 0.0/5. Carbon Footprint Score: 4.4/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 55.9/100.
283,Recycled Plastic LED Desk Lamp,Electronics,Recycled Plastic,4167,2174,80,Plastic Film,RoHS,0.8695830205418685,USA,1.4539019046013821,0.7903885480572598,2.6,1.0,1.3932871357975924,21.82123080066456,130.47,Product Name: Recycled Plastic LED Desk Lamp. Category: Electronics. Material: Recycled Plastic. Packaging: Plastic Film. Manufactured in: USA. Eco Score: 1.5/5. Carbon Footprint Score: 0.8/5. Recyclability Score: 2.6/5. Packaging Score: 1.0/5. Overall Sustainability Index: 21.8/100.
284,Ancient Grains Dark Chocolate,Food,Ancient Grains,96,432,80,Compostable Bag,Fair Trade,0.030437453081280284,Portugal,1.394319905612675,4.952965235173824,3.1,5.0,3.5241855422359496,80.4748826635708,7.51,Product Name: Ancient Grains Dark Chocolate. Category: Food. Material: Ancient Grains. Packaging: Compostable Bag. Manufactured in: Portugal. Eco Score: 1.4/5. Carbon Footprint Score: 5.0/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 80.5/100.
285,Linen Activewear Pants,Apparel,Linen,942,5628,20,Glass Jar,GRS,0.1053026683955504,France,0.5806505983482217,4.087934560327199,1.9,3.0,2.3805755476026262,48.996656254702614,18.48,Product Name: Linen Activewear Pants. Category: Apparel. Material: Linen. Packaging: Glass Jar. Manufactured in: France. Eco Score: 0.6/5. Carbon Footprint Score: 4.1/5. Recyclability Score: 1.9/5. Packaging Score: 3.0/5. Overall Sustainability Index: 49.0/100.
286,Cork Running Shoes,Footwear,Cork,1644,3257,95,Plastic Bag,GRS,0.5478741554630451,Vietnam,0.1800943873251306,3.370143149284254,1.9,1.0,1.6450712609828153,28.75166839384114,83.33,Product Name: Cork Running Shoes. Category: Footwear. Material: Cork. Packaging: Plastic Bag. Manufactured in: Vietnam. Eco Score: 0.2/5. Carbon Footprint Score: 3.4/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 28.8/100.
287,Aluminum Solar Powerbank,Electronics,Aluminum,4097,641,80,Recyclable Cardboard,RoHS,0.8873268272708659,Japan,0.0,0.8619631901840491,4.1,3.0,1.6785889570552148,29.674253567652,133.07,Product Name: Aluminum Solar Powerbank. Category: Electronics. Material: Aluminum. Packaging: Recyclable Cardboard. Manufactured in: Japan. Eco Score: 0.0/5. Carbon Footprint Score: 0.9/5. Recyclability Score: 4.1/5. Packaging Score: 3.0/5. Overall Sustainability Index: 29.7/100.
288,Aluminum Solar Charger,Electronics,Aluminum,1780,923,100,Plastic Bag,None,0.7810004777178734,Brazil,0.0,3.2310838445807772,3.0,1.0,1.7693251533742331,32.17179603808605,117.49,Product Name: Aluminum Solar Charger. Category: Electronics. Material: Aluminum. Packaging: Plastic Bag. Manufactured in: Brazil. Eco Score: 0.0/5. Carbon Footprint Score: 3.2/5. Recyclability Score: 3.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 32.2/100.
289,Recycled Rubber Slippers,Footwear,Recycled Rubber,2249,3331,88,Recyclable Cardboard,Fair Trade,0.09445164812666348,Portugal,2.661385471093882,2.7515337423312882,4.26,3.0,3.075875764027551,68.13501438157121,16.89,Product Name: Recycled Rubber Slippers. Category: Footwear. Material: Recycled Rubber. Packaging: Recyclable Cardboard. Manufactured in: Portugal. Eco Score: 2.7/5. Carbon Footprint Score: 2.8/5. Recyclability Score: 4.3/5. Packaging Score: 3.0/5. Overall Sustainability Index: 68.1/100.
290,Recycled Copper Recycled Cables,Electronics,Recycled Copper,1897,1643,87,Plastic Film,Energy Star,0.7500853067631201,Portugal,2.588151019720209,3.1114519427402865,2.74,1.0,2.4578808887381487,51.124510192931794,112.96,Product Name: Recycled Copper Recycled Cables. Category: Electronics. Material: Recycled Copper. Packaging: Plastic Film. Manufactured in: Portugal. Eco Score: 2.6/5. Carbon Footprint Score: 3.1/5. Recyclability Score: 2.7/5. Packaging Score: 1.0/5. Overall Sustainability Index: 51.1/100.
291,Organic Wool Jacket,Apparel,Organic Wool,888,5916,0,None,GOTS,0.2945471917013581,Japan,2.0078375189617397,4.143149284253579,1.5,5.0,3.1452960409645954,70.04582943656841,46.21,Product Name: Organic Wool Jacket. Category: Apparel. Material: Organic Wool. Packaging: None. Manufactured in: Japan. Eco Score: 2.0/5. Carbon Footprint Score: 4.1/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 70.0/100.
292,Recycled Rubber Sandals,Footwear,Recycled Rubber,1313,5008,95,Glass Jar,None,0.7902818535453491,Brazil,0.7374009775830102,3.7085889570552144,4.4,3.0,2.8137969803914675,60.92121306209032,118.85,Product Name: Recycled Rubber Sandals. Category: Footwear. Material: Recycled Rubber. Packaging: Glass Jar. Manufactured in: Brazil. Eco Score: 0.7/5. Carbon Footprint Score: 3.7/5. Recyclability Score: 4.4/5. Packaging Score: 3.0/5. Overall Sustainability Index: 60.9/100.
293,Bamboo Fiber Organic Soap,Personal Care,Bamboo Fiber,543,59,80,Plastic Bag,None,0.1053026683955504,Portugal,1.9886229563458622,4.495910020449897,1.6,1.0,2.4653598930387277,51.33037214918551,18.48,Product Name: Bamboo Fiber Organic Soap. Category: Personal Care. Material: Bamboo Fiber. Packaging: Plastic Bag. Manufactured in: Portugal. Eco Score: 2.0/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 1.6/5. Packaging Score: 1.0/5. Overall Sustainability Index: 51.3/100.
294,Ancient Grains Quinoa Pack,Food,Ancient Grains,250,454,95,Recyclable Cardboard,USDA Organic,0.005664369071179964,India,1.3887577953817631,4.7955010224948875,3.4,3.0,3.1352776453629954,69.77006993247113,3.88,Product Name: Ancient Grains Quinoa Pack. Category: Food. Material: Ancient Grains. Packaging: Recyclable Cardboard. Manufactured in: India. Eco Score: 1.4/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 3.4/5. Packaging Score: 3.0/5. Overall Sustainability Index: 69.8/100.
295,Bamboo Bed Sheets,Home Goods,Bamboo,637,637,0,Paper Box,None,0.26929638981778475,Japan,1.842491151188269,4.399795501022495,0.5,2.0,2.372685995663229,48.77949384498399,42.51,Product Name: Bamboo Bed Sheets. Category: Home Goods. Material: Bamboo. Packaging: Paper Box. Manufactured in: Japan. Eco Score: 1.8/5. Carbon Footprint Score: 4.4/5. Recyclability Score: 0.5/5. Packaging Score: 2.0/5. Overall Sustainability Index: 48.8/100.
296,Bio-Plastic LED Desk Lamp,Electronics,Bio-Plastic,3073,2311,80,Glass Jar,Energy Star,0.8226984235310175,China,0.41926512725434006,1.908997955010225,3.1,3.0,1.9184789246793699,36.27730071617784,123.6,Product Name: Bio-Plastic LED Desk Lamp. Category: Electronics. Material: Bio-Plastic. Packaging: Glass Jar. Manufactured in: China. Eco Score: 0.4/5. Carbon Footprint Score: 1.9/5. Recyclability Score: 3.1/5. Packaging Score: 3.0/5. Overall Sustainability Index: 36.3/100.
297,Organic Cocoa Herbal Tea Bag,Food,Organic Cocoa,541,203,50,Glass Jar,Fair Trade,0.04968265884119293,Portugal,3.452216416652621,4.497955010224949,2.5,3.0,3.485051428063271,79.3977038071259,10.33,Product Name: Organic Cocoa Herbal Tea Bag. Category: Food. Material: Organic Cocoa. Packaging: Glass Jar. Manufactured in: Portugal. Eco Score: 3.5/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 2.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 79.4/100.
298,Organic Cotton T-Shirt,Apparel,Organic Cotton,1372,5875,100,Plastic Film,GOTS,0.5144339043199345,Germany,2.0182032698466204,3.648261758691207,2.0,1.0,2.2999395085613483,46.777123804333,78.43,Product Name: Organic Cotton T-Shirt. Category: Apparel. Material: Organic Cotton. Packaging: Plastic Film. Manufactured in: Germany. Eco Score: 2.0/5. Carbon Footprint Score: 3.6/5. Recyclability Score: 2.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 46.8/100.
299,Recycled Copper LED Desk Lamp,Electronics,Recycled Copper,3144,1366,92,Compostable Bag,Energy Star,0.3170681771650857,France,2.6581830439912353,1.8364008179959102,4.34,5.0,3.2163751585961435,72.0023046057679,49.51,Product Name: Recycled Copper LED Desk Lamp. Category: Electronics. Material: Recycled Copper. Packaging: Compostable Bag. Manufactured in: France. Eco Score: 2.7/5. Carbon Footprint Score: 1.8/5. Recyclability Score: 4.3/5. Packaging Score: 5.0/5. Overall Sustainability Index: 72.0/100.
300,Organic Oats Granola Bar,Food,Organic Oats,351,378,0,Paper Box,USDA Organic,0.03999181055074046,China,3.4079723579976404,4.692229038854806,0.5,2.0,2.930060419055734,64.12140094303025,8.91,Product Name: Organic Oats Granola Bar. Category: Food. Material: Organic Oats. Packaging: Paper Box. Manufactured in: China. Eco Score: 3.4/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 0.5/5. Packaging Score: 2.0/5. Overall Sustainability Index: 64.1/100.
301,Organic Oats Quinoa Pack,Food,Organic Oats,367,115,100,Compostable Bag,None,0.053709138060465435,India,1.9744648575762684,4.675869120654397,3.5,5.0,3.6951001934692,85.17936243671059,10.92,Product Name: Organic Oats Quinoa Pack. Category: Food. Material: Organic Oats. Packaging: Compostable Bag. Manufactured in: India. Eco Score: 2.0/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 3.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 85.2/100.
302,Tencel Scarf,Apparel,Tencel,1618,4642,95,None,GOTS,0.4451648126663482,USA,0.3299342659699982,3.396728016359918,3.4,5.0,2.797998684698975,60.48635998191767,68.28,Product Name: Tencel Scarf. Category: Apparel. Material: Tencel. Packaging: None. Manufactured in: USA. Eco Score: 0.3/5. Carbon Footprint Score: 3.4/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 60.5/100.
